ID,KIDSDRIV,PLCYDATE,TRAVTIME,CAR_USE,POLICYNO,BLUEBOOK,INITDATE,RETAINED,NPOLICY,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CLM_FLAG,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,GENDER,MARRIED,PARENT1,JOBCLASS,MAX_EDUC,HOME_VAL,SAMEHOME,DENSITY,YEARQTR,Year,Quarter,plc_year,plc_day,plc_month,ini_year,ini_day,ini_month,birth_year,birth_day,birth_month
432540109,0,11octobre94,24,Private,80022372,21990.0,09octobre94,1,2,Van,yes,0.0,0,No,3,1683.0,Yes,30octobre61,25-40,2,14.0,21571.0,M,Yes,No,Clerical,<High School,109536.0,1.0,Highly Urban,1994Q4,1994,4,94,11,10,94,09,10,61,30,10
432777115,2,31mai98,31,Commercial,74839258,11000.0,01juin94,4,1,Pickup,yes,0.0,0,No,1,0.0,No,01aoűt54,41-60,2,12.0,49979.0,M,Yes,No,Clerical,High School,186606.0,10.0,Rural,1998Q2,1998,2,98,31,5,94,01,6,54,01,8
43281481,0,01octobre94,34,Commercial,69465940,31440.0,01octobre94,1,1,Panel Truck,yes,0.0,0,No,0,4691.0,Yes,04juillet51,41-60,0,12.0,73342.0,M,No,No,Manager,High School,0.0,1.0,Urban,1994Q4,1994,4,94,01,10,94,01,10,51,04,7
433152167,0,14juin96,6,Commercial,47439268,27380.0,29juin96,1,2,Panel Truck,no,0.0,0,No,0,0.0,No,27aoűt57,41-60,0,10.0,61419.0,M,Yes,No,Blue Collar,<High School,196525.0,4.0,Urban,1996Q2,1996,2,96,14,6,96,29,6,57,27,8
433152167,0,02mai96,6,Private,54859050,9330.0,29juin96,1,2,Pickup,no,0.0,0,No,1,0.0,No,27aoűt57,41-60,0,10.0,61419.0,M,Yes,No,Blue Collar,<High School,196525.0,4.0,Urban,1996Q2,1996,2,96,02,5,96,29,6,57,27,8
433204550,0,30janvier99,32,Private,29187041,19860.0,31janvier95,4,2,Van,yes,0.0,0,Yes,0,0.0,No,08novembre62,25-40,0,9.0,76100.0,M,Yes,No,Manager,High School,204139.0,5.0,Urban,1999Q1,1999,1,99,30,1,95,31,1,62,08,11
433559105,0,07mars97,5,Private,7703491,5100.0,08avril97,1,2,Pickup,no,3805.0,3,No,0,0.0,No,02mai63,25-40,0,11.0,48901.0,M,Yes,No,Manager,High School,210300.0,9.0,Urban,1997Q1,1997,1,97,07,3,97,08,4,63,02,5
433568568,0,31mai97,36,Private,87602815,6900.0,02juin91,6,1,SUV,no,0.0,0,Yes,0,554.0,Yes,25juin45,41-60,0,0.0,0.0,F,Yes,No,Student,<High School,0.0,7.0,Highly Urban,1997Q2,1997,2,97,31,5,91,02,6,45,25,6
433735514,1,11février99,13,Private,34335916,10040.0,12février93,6,1,SUV,no,0.0,0,No,1,0.0,No,22mai62,25-40,2,13.0,48377.0,F,Yes,No,Blue Collar,High School,159858.0,7.0,Rural,1999Q1,1999,1,99,11,2,93,12,2,62,22,5
433862858,0,17mai99,24,Commercial,92326841,19930.0,17mai96,3,1,Van,yes,0.0,0,No,1,0.0,No,01octobre51,41-60,0,6.0,90752.0,M,Yes,No,Blue Collar,Bachelors,281218.0,8.0,Highly Urban,1999Q2,1999,2,99,17,5,96,17,5,51,01,10
434018379,3,24septembre95,37,Private,28366521,9830.0,24septembre95,1,1,Sports Car,no,5957.0,3,No,6,8876.0,Yes,11avril60,25-40,3,14.0,44293.0,F,No,Yes,Manager,Masters,228387.0,8.301128714921818,Urban,1995Q3,1995,3,95,24,9,95,24,9,60,11,4
434058950,0,17septembre97,35,Commercial,36992491,20110.0,11septembre97,1,2,Van,no,0.0,0,No,4,0.0,No,08octobre53,41-60,0,13.0,66030.0,M,Yes,No,Blue Collar,Bachelors,211063.0,8.301128714921818,Urban,1997Q3,1997,3,97,17,9,97,11,9,53,08,10
434062050,0,13aoűt96,53,Private,25992342,4990.0,06juillet90,6,3,SUV,no,0.0,0,No,0,0.0,No,12juillet66,25-40,1,13.0,19824.0,F,Yes,No,Clerical,High School,94883.0,8.0,Highly Urban,1996Q3,1996,3,96,13,8,90,06,7,66,12,7
434062050,0,28juillet97,46,Private,56728832,4800.0,06juillet91,6,3,Sports Car,no,0.0,0,No,0,0.0,No,12juillet65,25-40,1,13.0,37806.0,F,Yes,No,Clerical,Bachelors,173130.0,8.0,Rural,1997Q3,1997,3,97,28,7,91,06,7,65,12,7
434062050,0,11juillet97,46,Private,65158700,3680.0,05juillet93,4,3,SUV,no,0.0,0,No,0,1324.0,Yes,12juillet65,25-40,1,13.0,37806.0,F,Yes,No,Clerical,Bachelors,173130.0,8.0,Rural,1997Q3,1997,3,97,11,7,93,05,7,65,12,7
434092377,0,22avril98,7,Commercial,64332608,24160.0,19avril94,4,2,Sedan,no,7858.0,2,No,9,1748.0,Yes,09octobre51,41-60,0,12.0,63260.0,F,No,No,Blue Collar,High School,0.0,1.0,Highly Urban,1998Q2,1998,2,98,22,4,94,19,4,51,09,10
434092377,0,11avril97,60,Commercial,95090921,11910.0,21avril84,13,2,SUV,no,0.0,0,No,0,0.0,No,09octobre50,41-60,0,12.0,55087.0,F,No,No,Blue Collar,High School,230249.0,1.0,Rural,1997Q2,1997,2,97,11,4,84,21,4,50,09,10
434339867,0,18décembre97,11,Private,36133734,26010.0,01décembre90,7,2,Sedan,no,0.0,0,No,0,5250.0,Yes,28novembre46,41-60,0,9.0,87455.0,F,Yes,No,Professional,Bachelors,247728.0,7.0,Highly Urban,1997Q4,1997,4,97,18,12,90,01,12,46,28,11
434360193,0,29novembre97,27,Commercial,26462047,15820.0,12novembre97,1,2,Sedan,no,0.0,0,No,0,4056.0,Yes,07février60,25-40,0,7.0,36141.0,M,No,No,Blue Collar,High School,0.0,1.0,Urban,1997Q4,1997,4,97,29,11,97,12,11,60,07,2
434360193,0,04décembre96,44,Private,76002890,1500.0,13novembre93,3,2,Sedan,yes,0.0,0,No,0,0.0,No,07février59,25-40,0,7.0,30743.0,M,No,No,Blue Collar,<High School,0.0,5.0,Urban,1996Q4,1996,4,96,04,12,93,13,11,59,07,2
434532995,0,27mai98,47,Commercial,55961477,11660.0,27mai98,1,1,SUV,no,0.0,0,No,0,0.0,No,17novembre67,25-40,1,15.0,69557.0,F,Yes,No,Blue Collar,High School,244291.0,9.0,Highly Rural,1998Q2,1998,2,98,27,5,98,27,5,67,17,11
434682556,0,29juin96,52,Private,52633039,9960.0,30juin90,6,3,Pickup,no,0.0,0,No,0,0.0,No,18mai48,41-60,0,15.0,61610.074431993424,M,Yes,No,Clerical,<High School,102667.0,5.0,Urban,1996Q2,1996,2,96,29,6,90,30,6,48,18,5
434682556,0,15aoűt96,52,Private,63222915,10890.0,01juillet86,10,3,Pickup,no,0.0,0,No,0,0.0,No,19mai47,41-60,0,15.0,26782.0,M,Yes,No,Clerical,<High School,164119.0,7.0,Rural,1996Q3,1996,3,96,15,8,86,01,7,47,19,5
434682556,0,27juin97,37,Commercial,67819489,16720.0,01juillet87,10,3,Van,yes,5087.0,3,No,3,0.0,No,19mai47,41-60,0,15.0,61610.074431993424,M,Yes,No,Clerical,<High School,164119.0,7.0,Rural,1997Q2,1997,2,97,27,6,87,01,7,47,19,5
435103104,0,07décembre94,52,Commercial,52922114,9960.0,18décembre81,13,2,SUV,no,1444.0,1,No,6,5524.0,Yes,28juin41,41-60,0,10.0,45977.0,F,Yes,No,Blue Collar,High School,154602.48940547212,10.0,Urban,1994Q4,1994,4,94,07,12,81,18,12,41,28,6
43514869,0,11janvier94,86,Private,48840090,10460.0,11janvier94,1,1,Sports Car,no,0.0,0,No,3,2356.0,Yes,11mars55,41-60,3,0.0,0.0,F,No,Yes,Home Maker,Masters,0.0,18.0,Highly Rural,1994Q1,1994,1,94,11,1,94,11,1,55,11,3
435169079,0,17février94,43,Private,63647057,20440.0,17février94,1,1,Sedan,no,0.0,0,No,0,0.0,No,23avril53,41-60,0,13.0,61610.074431993424,F,No,No,Manager,PhD,369612.0,7.0,Urban,1994Q1,1994,1,94,17,2,94,17,2,53,23,4
43524393,0,23juillet93,22,Private,23751300,17880.0,26juillet82,11,1,Van,yes,0.0,0,No,0,0.0,No,13avril52,41-60,0,12.0,65417.0,M,No,No,Professional,High School,0.0,1.0,Rural,1993Q3,1993,3,93,23,7,82,26,7,52,13,4
435306534,0,14septembre94,19,Commercial,35006527,13890.0,23aoűt94,1,2,Sedan,yes,1501.0,1,No,1,3568.0,Yes,20septembre56,41-60,0,0.0,0.0,M,No,No,Student,High School,0.0,4.0,Highly Urban,1994Q3,1994,3,94,14,9,94,23,8,56,20,9
435306534,0,17septembre95,28,Commercial,80981678,12070.0,25aoűt85,10,2,Sedan,yes,1529.0,3,No,7,8116.0,Yes,21septembre55,41-60,0,9.0,40069.0,M,No,No,Student,Bachelors,0.0,8.301128714921818,Urban,1995Q3,1995,3,95,17,9,85,25,8,55,21,9
435399053,0,25juillet94,23,Commercial,12926068,4790.0,25juillet94,1,1,Pickup,no,37285.0,3,Yes,4,3626.0,Yes,13aoűt41,41-60,0,16.0,6657.0,M,Yes,No,Student,<High School,0.0,7.0,Urban,1994Q3,1994,3,94,25,7,94,25,7,41,13,8
43546630,0,13juillet95,26,Private,73141525,8380.0,13juillet95,1,1,Pickup,no,0.0,0,No,0,0.0,No,07février51,41-60,0,13.0,61610.074431993424,M,Yes,No,Professional,Bachelors,218410.0,13.0,Urban,1995Q3,1995,3,95,13,7,95,13,7,51,07,2
435559869,0,18juillet98,22,Private,9409575,37580.0,20juillet89,9,1,Sedan,no,0.0,0,No,0,0.0,No,14aoűt52,41-60,0,8.0,76134.0,M,Yes,No,Professional,Bachelors,218823.0,1.0,Highly Urban,1998Q3,1998,3,98,18,7,89,20,7,52,14,8
43560967,0,27octobre94,27,Private,9298137,15890.0,29octobre84,10,1,SUV,no,0.0,0,No,0,0.0,No,10février44,41-60,0,11.0,44427.0,F,Yes,No,Manager,Bachelors,214963.0,11.0,Urban,1994Q4,1994,4,94,27,10,84,29,10,44,10,2
435625221,0,01juillet96,12,Commercial,6356874,8300.0,26mai89,7,3,Pickup,no,1161.0,2,No,8,0.0,No,02avril49,41-60,0,11.0,61610.074431993424,M,No,No,Manager,PhD,481028.0,20.0,Urban,1996Q3,1996,3,96,01,7,89,26,5,49,02,4
435674598,0,22juillet93,27,Private,36051155,10440.0,24juillet93,1,2,SUV,no,0.0,0,No,3,0.0,No,06décembre51,41-60,0,13.0,16980.0,F,Yes,No,Clerical,<High School,138507.0,8.301128714921818,Urban,1993Q3,1993,3,93,22,7,93,24,7,51,06,12
435674598,0,22juillet94,40,Private,37921218,3200.0,25juillet91,3,2,SUV,no,0.0,0,No,0,0.0,No,06décembre50,41-60,0,13.0,41443.0,F,Yes,No,Clerical,Bachelors,180495.0,10.0,Rural,1994Q3,1994,3,94,22,7,91,25,7,50,06,12
436489083,0,28octobre96,28,Private,86516166,19560.0,30octobre90,6,1,Sedan,no,6893.0,3,No,0,0.0,No,25novembre49,41-60,0,12.0,61610.074431993424,F,Yes,No,Lawyer,Masters,248521.0,8.301128714921818,Highly Urban,1996Q4,1996,4,96,28,10,90,30,10,49,25,11
436634437,0,27mars96,24,Private,93675631,13740.0,28mars92,4,1,Pickup,no,9119.0,3,No,2,0.0,No,11juillet44,41-60,0,13.0,72391.0,F,Yes,No,Professional,Bachelors,254334.0,15.0,Highly Urban,1996Q1,1996,1,96,27,3,92,28,3,44,11,7
436659487,0,20juin95,51,Private,49292032,16180.0,29mai91,4,2,Sedan,no,0.0,0,No,0,0.0,No,19avril39,41-60,0,11.0,4103.0,F,Yes,No,Home Maker,<High School,103570.0,8.301128714921818,Rural,1995Q2,1995,2,95,20,6,91,29,5,39,19,4
436659487,0,17juin95,51,Private,93656645,7910.0,29mai91,4,2,SUV,no,0.0,0,No,4,0.0,No,19avril39,41-60,0,11.0,4103.0,F,Yes,No,Home Maker,<High School,103570.0,8.301128714921818,Rural,1995Q2,1995,2,95,17,6,91,29,5,39,19,4
436906531,0,08décembre97,36,Private,4967349,22570.0,10décembre91,6,1,SUV,no,0.0,0,No,0,0.0,No,10février56,41-60,0,10.0,68350.0,F,Yes,No,Lawyer,Masters,204797.0,13.0,Rural,1997Q4,1997,4,97,08,12,91,10,12,56,10,2
437006760,0,27février96,23,Private,5508599,6500.0,18février96,1,2,Pickup,no,44932.0,1,Yes,0,0.0,No,29septembre50,41-60,0,13.0,83569.0,M,Yes,No,Manager,Bachelors,249804.0,7.0,Urban,1996Q1,1996,1,96,27,2,96,18,2,50,29,9
437006760,0,07mars97,28,Commercial,12915570,27460.0,19février91,6,2,Panel Truck,yes,1678.0,2,No,3,0.0,No,29septembre49,41-60,0,13.0,64934.0,M,Yes,No,Manager,Bachelors,235719.0,6.0,Urban,1997Q1,1997,1,97,07,3,91,19,2,49,29,9
437104082,0,19septembre96,5,Private,36135263,18080.0,21septembre89,7,1,SUV,no,0.0,0,Yes,4,0.0,No,02juillet53,41-60,0,12.0,67711.0,F,No,No,Lawyer,Masters,0.0,11.0,Urban,1996Q3,1996,3,96,19,9,89,21,9,53,02,7
437203358,0,14avril98,38,Private,77171310,16210.0,03avril98,1,2,Sedan,no,0.0,0,No,0,0.0,No,21décembre61,25-40,0,10.0,41486.0,M,Yes,No,Clerical,<High School,173130.0,8.0,Urban,1998Q2,1998,2,98,14,4,98,03,4,61,21,12
437239046,0,26juillet93,21,Private,2130777,12490.0,26juillet93,1,1,SUV,no,0.0,0,No,0,0.0,No,16mars54,41-60,2,12.0,64867.0,F,Yes,No,Lawyer,Masters,210631.0,10.0,Urban,1993Q3,1993,3,93,26,7,93,26,7,54,16,3
437360701,1,26février95,24,Private,80705390,13830.0,28février88,7,1,Sedan,yes,0.0,0,No,0,0.0,No,18juin48,41-60,1,14.0,35579.0,M,Yes,No,Clerical,<High School,156824.0,6.0,Urban,1995Q1,1995,1,95,26,2,88,28,2,48,18,6
437742008,0,10décembre98,38,Commercial,45712063,33280.0,11décembre94,4,1,SUV,no,0.0,0,No,1,0.0,No,15janvier57,41-60,3,9.0,43834.0,F,No,Yes,Blue Collar,High School,153656.0,1.0,Rural,1998Q4,1998,4,98,10,12,94,11,12,57,15,1
437754829,2,13décembre96,41,Private,9994691,18290.0,12décembre90,6,2,Sedan,no,0.0,0,Yes,0,0.0,No,23janvier63,25-40,3,6.0,26011.0,M,Yes,No,Blue Collar,<High School,133863.0,1.0,Highly Urban,1996Q4,1996,4,96,13,12,90,12,12,63,23,1
437766066,0,23février94,48,Private,94118306,17160.0,05mars81,13,3,Sedan,no,3393.0,1,No,3,0.0,No,12mai41,41-60,0,0.0,0.0,F,Yes,No,Home Maker,Bachelors,93576.0,12.0,Highly Urban,1994Q1,1994,1,94,23,2,81,05,3,41,12,5
438085141,1,09avril96,37,Private,7510994,12870.0,12avril86,10,1,Sports Car,no,5982.0,2,No,2,5378.0,Yes,12juillet57,41-60,1,12.0,71686.0,F,No,Yes,Professional,Bachelors,0.0,10.0,Highly Urban,1996Q2,1996,2,96,09,4,86,12,4,57,12,7
438145979,0,05septembre97,29,Commercial,44916129,11990.0,05septembre97,1,1,Sedan,no,6867.0,3,No,3,5200.0,Yes,27juillet67,25-40,2,0.0,0.0,M,Yes,No,Student,High School,0.0,10.0,Urban,1997Q3,1997,3,97,05,9,97,05,9,67,27,7
438208967,0,31octobre97,24,Private,27229333,5500.0,01décembre91,6,2,Pickup,yes,0.0,0,Yes,2,0.0,No,13mars59,25-40,0,11.0,159373.0,M,Yes,No,Manager,Masters,424491.0,1.0,Urban,1997Q4,1997,4,97,31,10,91,01,12,59,13,3
438307004,0,19février97,38,Private,53329203,3080.0,05janvier88,9,2,SUV,no,8982.0,2,No,2,0.0,No,05juin42,41-60,0,18.0,136210.0,F,Yes,No,Manager,Bachelors,407853.0,11.0,Urban,1997Q1,1997,1,97,19,2,88,05,1,42,05,6
438313427,0,12aoűt96,38,Private,9630375,5960.0,14aoűt89,7,1,Pickup,yes,0.0,0,Yes,1,0.0,No,20juillet55,41-60,0,13.0,102872.0,M,No,No,Professional,Bachelors,345288.0,17.0,Highly Urban,1996Q3,1996,3,96,12,8,89,14,8,55,20,7
438426733,1,12mars94,5,Private,80398770,15800.0,12mars94,1,1,SUV,no,0.0,0,No,0,0.0,No,21octobre56,41-60,2,12.0,72605.0,F,Yes,No,Professional,Bachelors,246305.0,6.0,Urban,1994Q1,1994,1,94,12,3,94,12,3,56,21,10
438471451,2,26janvier98,46,Commercial,93425928,16720.0,04janvier94,4,2,Van,no,4925.0,1,No,3,0.0,No,01décembre56,41-60,2,12.0,110240.0,M,Yes,No,Blue Collar,<High School,278571.0,6.0,Highly Urban,1998Q1,1998,1,98,26,1,94,04,1,56,01,12
438471451,2,29décembre96,16,Commercial,98669510,25960.0,03janvier97,1,2,Panel Truck,yes,0.0,0,No,6,485.0,Yes,02décembre55,41-60,2,12.0,98421.0,M,Yes,No,Blue Collar,<High School,291316.0,1.0,Highly Urban,1996Q4,1996,4,96,29,12,97,03,1,55,02,12
438668799,0,18avril98,22,Commercial,54391377,6790.0,18avril98,1,1,SUV,no,6153.0,3,No,2,0.0,No,07janvier65,25-40,3,0.0,0.0,F,No,Yes,Student,High School,0.0,7.0,Urban,1998Q2,1998,2,98,18,4,98,18,4,65,07,1
438727498,0,14janvier94,28,Private,58493667,14440.0,19janvier81,13,2,Sports Car,no,4641.0,1,No,2,0.0,No,23juin38,>60,0,14.0,62063.0,F,Yes,No,Lawyer,Masters,233201.0,20.0,Urban,1994Q1,1994,1,94,14,1,81,19,1,38,23,6
438727498,0,10décembre96,53,Private,59026657,13810.0,18janvier86,11,2,Sports Car,no,9658.0,1,No,0,6162.0,Yes,24juin35,>60,0,14.0,65398.0,F,Yes,No,Lawyer,Masters,231176.0,15.0,Highly Urban,1996Q4,1996,4,96,10,12,86,18,1,35,24,6
438877886,0,25mai97,43,Commercial,79167659,26370.0,11juin90,7,2,Panel Truck,yes,5055.0,3,No,7,4753.0,Yes,02avril49,41-60,0,12.0,131311.0,M,No,No,Professional,High School,0.0,9.0,Highly Urban,1997Q2,1997,2,97,25,5,90,11,6,49,02,4
438954064,0,06mai99,23,Commercial,97288342,8620.0,06mai99,1,1,Pickup,yes,0.0,0,Yes,4,520.0,Yes,15septembre67,25-40,2,11.0,59905.0,M,No,Yes,Blue Collar,<High School,197120.0,1.0,Urban,1999Q2,1999,2,99,06,5,99,06,5,67,15,9
43907272,0,15octobre98,40,Commercial,73922636,19090.0,18octobre85,13,1,Van,yes,0.0,0,No,2,0.0,No,18aoűt55,41-60,0,9.0,92022.0,M,Yes,No,Blue Collar,Bachelors,232327.0,6.0,Rural,1998Q4,1998,4,98,15,10,85,18,10,55,18,8
439078387,0,12décembre94,33,Private,69970042,6990.0,12décembre94,1,1,Pickup,yes,0.0,0,No,3,724.0,Yes,25février68,25-40,1,12.0,54909.0,M,Yes,No,Blue Collar,<High School,154602.48940547212,4.0,Highly Urban,1994Q4,1994,4,94,12,12,94,12,12,68,25,2
439200895,0,29octobre95,5,Commercial,56990266,9350.0,11novembre95,1,2,Pickup,no,38792.0,3,No,3,0.0,No,02novembre49,41-60,0,8.0,40552.0,M,Yes,No,Blue Collar,High School,163186.0,8.301128714921818,Urban,1995Q4,1995,4,95,29,10,95,11,11,49,02,11
439200895,0,09octobre95,5,Commercial,86782430,5560.0,12novembre91,4,2,Sedan,no,0.0,0,No,0,0.0,No,02novembre49,41-60,0,8.0,40552.0,M,Yes,No,Blue Collar,High School,154602.48940547212,8.301128714921818,Urban,1995Q4,1995,4,95,09,10,91,12,11,49,02,11
439272478,0,11juin98,16,Commercial,36746994,6360.0,13juin91,7,1,Sports Car,no,0.0,0,No,0,0.0,No,22avril62,25-40,1,11.0,11629.0,F,Yes,No,Student,High School,0.0,1.0,Highly Urban,1998Q2,1998,2,98,11,6,91,13,6,62,22,4
439350485,0,04février95,16,Commercial,46348054,9370.0,12février89,6,2,Sports Car,no,4482.0,1,No,0,0.0,No,03février65,25-40,1,15.0,44653.0,F,Yes,No,Student,High School,0.0,5.0,Urban,1995Q1,1995,1,95,04,2,89,12,2,65,03,2
439469056,0,17septembre93,42,Private,93519508,6090.0,19septembre87,6,1,SUV,no,0.0,0,No,0,0.0,No,20octobre60,25-40,0,11.0,6929.0,F,Yes,No,Student,<High School,79415.0,5.0,Rural,1993Q3,1993,3,93,17,9,87,19,9,60,20,10
439710126,0,03aoűt98,5,Private,97105990,20120.0,03aoűt98,1,1,Van,no,0.0,0,No,0,0.0,No,07mars72,25-40,3,11.0,30125.0,M,No,Yes,Student,<High School,0.0,1.0,Urban,1998Q3,1998,3,98,03,8,98,03,8,72,07,3
439724155,0,18juillet98,30,Commercial,60377938,20950.0,18juillet98,1,1,Van,no,0.0,0,No,0,0.0,No,17janvier53,41-60,0,13.0,63903.0,M,Yes,No,Professional,Bachelors,210314.0,8.301128714921818,Rural,1998Q3,1998,3,98,18,7,98,18,7,53,17,1
439757265,0,04juillet96,31,Private,9108641,20470.0,06juillet90,6,1,SUV,no,0.0,0,No,0,0.0,No,07aoűt56,41-60,0,4.0,135157.0,F,Yes,No,Doctor,PhD,358420.0,16.0,Urban,1996Q3,1996,3,96,04,7,90,06,7,56,07,8
439859949,2,01septembre95,31,Private,38817412,15150.0,04septembre81,14,1,SUV,no,1190.0,2,No,0,663.0,Yes,05juin59,25-40,2,14.0,58000.0,F,Yes,No,Clerical,Bachelors,244016.0,1.0,Urban,1995Q3,1995,3,95,01,9,81,04,9,59,05,6
440161891,0,19février97,20,Commercial,4265472,11840.0,19février79,18,2,SUV,no,44414.0,1,Yes,1,1796.0,Yes,01janvier57,41-60,2,13.0,64766.0,F,Yes,No,Blue Collar,High School,263986.0,1.0,Highly Urban,1997Q1,1997,1,97,19,2,79,19,2,57,01,1
440161891,0,23janvier98,24,Commercial,44906491,17740.0,15février95,3,2,SUV,no,4500.0,2,No,8,8609.0,Yes,02janvier56,41-60,2,13.0,55274.0,F,Yes,No,Blue Collar,Bachelors,220590.0,9.0,Highly Urban,1998Q1,1998,1,98,23,1,95,15,2,56,02,1
440339154,0,03septembre97,46,Private,16531637,9590.0,03septembre97,1,1,SUV,no,0.0,0,No,0,0.0,No,25aoűt64,25-40,2,15.0,45893.0,F,Yes,No,Blue Collar,<High School,89889.0,8.301128714921818,Rural,1997Q3,1997,3,97,03,9,97,03,9,64,25,8
440406245,0,21mai98,24,Commercial,27314639,34580.0,05juin85,13,2,Panel Truck,yes,0.0,0,No,0,0.0,No,02novembre50,41-60,0,13.0,106915.0,M,Yes,No,Manager,High School,306616.0,12.0,Urban,1998Q2,1998,2,98,21,5,85,05,6,50,02,11
440484436,0,25septembre98,46,Private,75593112,25710.0,27septembre89,9,1,Sedan,no,0.0,0,No,1,0.0,No,29mai42,41-60,0,13.0,92106.0,F,No,No,Manager,Bachelors,0.0,7.0,Urban,1998Q3,1998,3,98,25,9,89,27,9,42,29,5
440614462,0,12septembre94,48,Private,63612456,15410.0,02octobre86,8,4,Sedan,no,0.0,0,No,1,0.0,No,04mai46,41-60,1,6.0,86100.0,M,Yes,No,Manager,Masters,268336.0,15.0,Urban,1994Q3,1994,3,94,12,9,86,02,10,46,04,5
44064891,0,12avril98,13,Commercial,38328350,5600.0,14avril90,8,1,SUV,no,0.0,0,No,0,8193.0,Yes,19avril58,41-60,0,0.0,0.0,F,No,No,Student,High School,0.0,8.301128714921818,Urban,1998Q2,1998,2,98,12,4,90,14,4,58,19,4
440741657,0,03octobre95,38,Commercial,92201685,6650.0,04octobre89,6,1,Pickup,yes,0.0,0,Yes,4,6124.0,Yes,28mars75,16-24,4,13.0,27547.0,M,No,Yes,Blue Collar,High School,0.0,6.0,Urban,1995Q4,1995,4,95,03,10,89,04,10,75,28,3
440751985,0,08juin98,28,Commercial,49370131,30410.0,08juin98,1,1,Pickup,no,0.0,0,No,0,0.0,No,06décembre59,25-40,1,13.0,96707.0,F,Yes,No,Blue Collar,Bachelors,313359.0,9.0,Rural,1998Q2,1998,2,98,08,6,98,08,6,59,06,12
440764441,1,09aoűt95,30,Commercial,75711238,5620.0,13aoűt78,17,1,Pickup,yes,7351.0,2,No,0,1331.0,Yes,22juin58,41-60,1,11.0,65483.0,M,Yes,No,Doctor,PhD,154602.48940547212,18.0,Highly Urban,1995Q3,1995,3,95,09,8,78,13,8,58,22,6
441009409,0,21mars98,10,Commercial,10553914,11710.0,23mars89,9,1,Pickup,yes,0.0,0,No,0,0.0,No,18mai42,41-60,1,14.0,18306.0,M,Yes,No,Professional,Masters,118518.0,11.0,Rural,1998Q1,1998,1,98,21,3,89,23,3,42,18,5
441024113,0,09mars99,34,Commercial,23823431,22010.0,11mars89,10,1,Van,yes,31039.0,2,Yes,3,3840.0,Yes,12juin64,25-40,0,10.0,71379.0,M,No,No,Blue Collar,Bachelors,0.0,9.0,Highly Urban,1999Q1,1999,1,99,09,3,89,11,3,64,12,6
441214013,0,07mars95,13,Private,96948206,14500.0,07février82,13,2,Sports Car,no,48298.0,1,Yes,4,2546.0,Yes,12juin30,>60,0,12.0,60965.0,F,Yes,No,Lawyer,Masters,231014.0,20.0,Highly Urban,1995Q1,1995,1,95,07,3,82,07,2,30,12,6
441214013,0,25février95,13,Private,96989030,17200.0,05février89,6,2,SUV,no,0.0,0,No,3,0.0,No,12juin30,>60,0,12.0,60965.0,F,Yes,No,Lawyer,Masters,231014.0,20.0,Highly Urban,1995Q1,1995,1,95,25,2,89,05,2,30,12,6
441256216,0,23décembre97,24,Private,58756319,15190.0,25décembre91,6,1,SUV,no,0.0,0,No,1,0.0,No,05décembre67,25-40,4,12.0,15292.0,F,No,Yes,Clerical,<High School,0.0,1.0,Rural,1997Q4,1997,4,97,23,12,91,25,12,67,05,12
441375085,1,14octobre95,58,Private,36279532,26670.0,14octobre95,1,1,Sedan,no,0.0,0,No,2,0.0,No,11avril55,41-60,3,12.0,44893.0,F,Yes,No,Clerical,High School,222835.0,14.0,Rural,1995Q4,1995,4,95,14,10,95,14,10,55,11,4
441486228,0,12février96,39,Private,12139416,8240.0,05février96,1,2,SUV,no,0.0,0,No,1,0.0,No,23aoűt51,41-60,0,12.0,19393.0,F,No,No,Blue Collar,Bachelors,0.0,8.0,Rural,1996Q1,1996,1,96,12,2,96,05,2,51,23,8
441634514,0,29juillet95,45,Private,78014525,13380.0,30juillet88,7,1,Sedan,no,0.0,0,No,0,0.0,No,20janvier52,41-60,0,15.0,62068.0,M,No,No,Manager,Bachelors,208644.0,1.0,Urban,1995Q3,1995,3,95,29,7,88,30,7,52,20,1
441643202,0,22février94,44,Private,2560681,6900.0,05mars91,3,3,Sports Car,no,0.0,0,No,0,0.0,No,02aoűt48,41-60,1,12.0,94328.0,F,Yes,No,Lawyer,Masters,327651.0,1.0,Urban,1994Q1,1994,1,94,22,2,91,05,3,48,02,8
441643202,0,24février97,25,Private,68435697,16030.0,05mars89,8,3,Sedan,no,0.0,0,No,0,0.0,No,03aoűt45,41-60,1,13.0,131383.0,F,Yes,No,Lawyer,Masters,371652.0,15.0,Urban,1997Q1,1997,1,97,24,2,89,05,3,45,03,8
441643202,0,11mars97,25,Private,91486756,11940.0,03mars97,1,3,SUV,no,0.0,0,No,0,0.0,No,03aoűt45,41-60,1,13.0,131383.0,F,Yes,No,Lawyer,Masters,371652.0,15.0,Urban,1997Q1,1997,1,97,11,3,97,03,3,45,03,8
441669981,0,02mai95,74,Private,8094587,17130.0,03mai89,6,1,Pickup,no,0.0,0,No,0,0.0,No,06octobre47,41-60,0,13.0,57536.0,F,Yes,No,Professional,High School,180830.0,6.0,Rural,1995Q2,1995,2,95,02,5,89,03,5,47,06,10
